user_id,n_recs,n_shared_author,shortcut_fraction,holdout_recall@10,holdout_long_tail_recall@10
AFXWN4PITPKCT7IWMSALBCOJOWOQ,10,0,0.0,0.0,0.0
AFXX25O3GEWLRESYIAV6RMG2OA6Q,10,2,0.2,0.0,0.0
AFXXK6D5KCWF6IKNGJ3IXC2L7ZRA,10,0,0.0,0.0,
AFXYOMMH73HQUYWIQORVBR74YVNA,10,0,0.0,0.0,0.0
AFY2HAOOR7KE6NXQ2PD3BBWNH5KA,10,1,0.1,0.0,0.0
AFYBJY5T5C2VS3GIBYN24QASXB6Q,10,0,0.0,0.0,0.0
AFYBN556IOEJMFPEAFRCABP5EZVQ,10,2,0.2,0.0,0.0
AFYD4BLSJXTLJKWP4XTUDFIXYTHQ,10,1,0.1,0.0,
AFYDHN6AHUFZQTAQBS3C5VSUQWSA,10,2,0.2,0.0,0.0
AFYFBW6WE3YS6Z6ABXYLPSVMVNUA,10,1,0.1,0.0,
AFYLY7JR2Z4SB7D4OI6YU225V2OQ,10,2,0.2,0.0,0.0
AFYMULKHEIBT7TGMY6IOOFLFNXUA,10,4,0.4,0.0,0.0
AFYTBQ77YCDDUMMT6SWXDWKIYGIA,10,7,0.7,0.2,
AFYVIMCVJVXVJOKVIXEXW5GWY26Q,10,0,0.0,0.0,0.0
AFYWJSDGHUWQKYWIA5V6WBHBJKAQ,10,1,0.1,0.0,
AFZ4HCIGNRMS23DROQUN5GK6BXDQ,10,0,0.0,0.0,0.0
AFZ52HT752TIMAMOHAKC4BVLXQMQ,10,10,1.0,0.0,0.0
AFZBOR22TOC6VSIBDMFHHFB2OTOQ,10,0,0.0,0.0,0.0
AFZCUPJ4YLNN2XASEJXI6USME6NQ,10,2,0.2,0.0,0.0
AFZFUKCD5Z5RKCEO3E7ODCL2SURQ,10,0,0.0,0.0,
AFZGCWIQTXJ4GJOROIGHUWSUZKFQ,10,1,0.1,0.0,
AFZGORHSJTHMPOOTYIRQV5WC5JFQ,10,2,0.2,0.0,
AFZI7NRJ3EHUXZ7M2MZG2SSTH73A,10,2,0.2,0.0,0.0
AFZIAOYRVGG2HC6HROS7XPFJKAHA,10,2,0.2,0.0,
AFZJHSIADX7QUON34PM2DKHERNLA,10,2,0.2,0.0,0.0
AFZKDTZN5Y74J5AXCB5CVNLDE3WA,10,3,0.3,0.0,
AFZOAUVKPVSHVWKV6SV5B2RUXOQA,10,1,0.1,0.0,0.0
AFZPL7ASAPLZQKMOVCGG3EVTVFQQ,10,0,0.0,0.0,
AFZPUXSXCCSVPQSA3KGSAVDDGTMQ,10,1,0.1,0.0,
AFZQNOL7ZY7LWEFEJ5KKX4PEB6BQ,10,1,0.1,0.0,0.0
AFZQPR6AOQTDNS5LCYCS4IFYG2IQ,10,10,1.0,0.0,0.0
AFZSSLGULINNG536WSMG6POFN33Q,10,0,0.0,0.0,0.0
AFZUY43OPA56WNL6TTVB34YMTADQ,10,1,0.1,0.0,
AFZYQJDSSEQGF2UDEWDZLQYLOTWQ,10,5,0.5,0.0,0.0
AFZZCU2VG2L6L5FODK3HCBN25WMA,10,0,0.0,0.0,0.0
AG22E4G5NPKSIONGLOSWAOVK5BBA,10,0,0.0,0.0,0.0
AG256JJTNPVZHDHIS5QKTBU6IA3Q,10,1,0.1,0.0,0.0
AG25NSCLIOIOBNI6E2KVZF236C5A,10,3,0.3,0.0,0.0
AG25UWOTNZ64PS6OHQACS43SBDAQ,10,1,0.1,0.0,0.0
AG25YQVN3W7LIU4VKFH23LQD7RQA,10,5,0.5,0.0,
AG2ATJPLTIH73FNUWYTJJ26MI4NA,10,2,0.2,0.0,
AG2EIWRNW3I6VCUV6VVD3AHXYF7Q,10,4,0.4,0.0,
AG2EUA5HHNV3KRDAXXO7PWAFZ5FA,10,2,0.2,0.0,0.0
AG2GVMU23XR45AKQECI3AHTX6MBQ,10,0,0.0,0.0,0.0
AG2IJPL54ET4JBK22F6DKN42DOBQ,10,3,0.3,0.0,0.0
AG2KHPZQK4XK7EHMZ4DKB557HTLA,10,5,0.5,0.0,0.0
AG2L6E4H2SO43HLVNQI3BHCU6NWQ,10,1,0.1,0.0,0.0
AG2M63HC2MJLQM35EIF7BVTRPUIQ,10,4,0.4,0.0,0.0
AG2R7LMGMNKBE6H4DFW3K2RKSRWA,10,1,0.1,0.0,0.0
AG2RTZBOYUM6RESPT7DD3OA32NHA,10,3,0.3,0.0,0.0
AG2SAG6HSVFZIJAUOF52XCOVLQAQ,10,0,0.0,0.0,0.0
AG2VJYW57FMT4YBSY3KYIHY6EURA,10,1,0.1,0.0,
AG2VUQZRX3EDPPTT65Z2GL5QUJ2A,10,4,0.4,0.0,0.0
AG2WX3SVQNSZYJ25HULQ33PNHYGQ,10,2,0.2,0.16666666666666666,
AG2YPF77M7RWI4OY5HXCQF6MO2EQ,10,0,0.0,0.0,0.0
AG33Q5746MEHUR7LBHIAZNLVFEUQ,10,2,0.2,0.0,
AG35AI5EEQKOQMLMGUQZFLRK7PTQ,10,6,0.6,0.0,0.0
AG3DDQB3FSRV7K7X633EKCYO6ASQ,10,0,0.0,0.0,
AG3GHD6KATNMYPQ4MUUE6MSA5HWQ,10,1,0.1,0.0,0.0
AG3KH773Y6RJ4O3TJ4I4IKLR7AIA,10,2,0.2,0.0,0.0
AG3M4LFA4ZK7WESDNEN5ZCOA33WQ,10,1,0.1,0.0,0.0
AG3NAWE54CTXWLK2BOMFOYN44SNA,10,0,0.0,0.25,0.3333333333333333
AG3VZBL7U5LWV3QC5CO6RW3RROBQ,10,0,0.0,0.0,
AG3WWJH4253LU6T5KEZCKDIJUCBQ,10,0,0.0,0.0,0.0
AG3YPMKHMUZY5I4MUULIR6BEHE4Q,10,0,0.0,0.0,0.0
AG426E2XSGOIH3IGLL5XMTKXCXNQ,10,4,0.4,0.0,0.0
AG44LJRWV6IAT66VAOPCNLGSTKOA,10,10,1.0,0.0,
AG45FQYFSBSTAC67CIHUGUROYZUQ,10,2,0.2,0.0,
AG45J2F62J2MAO2UNYA64DT4PXAQ,10,4,0.4,0.047619047619047616,0.0
AG45NWDYKXFO3JBXKRAEER6LL6XA,10,6,0.6,0.0,0.0
AG47X6BE6OAZTFASDFV2K4AWQL6A,10,2,0.2,0.0,
AG4D7KPB3PTMYDG6JGZPGDRPKTGA,10,1,0.1,0.0,0.0
AG4DH56ZK2SRZXX5CIGX5LBWYXQA,10,6,0.6,0.0,0.0
AG4GMXAV2UCOO6N4E7GDGN2TMKTA,10,0,0.0,0.0,0.0
AG4JDGQREZU2VL7SH3QAA6MDJKSQ,10,1,0.1,0.0,0.0
AG4JVV3FTZT2AMVTDGOKADZIJX3Q,10,3,0.3,0.0,0.0
AG4KNYTI6CV2XEUWC3AT33TOF32Q,10,0,0.0,0.0,0.0
AG4KQJLB5PPIRTHCFMGIPZ7TCKUQ,10,5,0.5,0.16666666666666666,0.0
AG4NJEEA4XPFDCI3JNS6OL7FJHGA,10,5,0.5,0.0,
AG4P5MNOMQ5SOECLKFHEK3DX33TA,10,0,0.0,0.0,0.0
AG4QHIZFWXQYM3FCWZSPKKFOS5BQ,10,1,0.1,0.0,
AG4WOB5YVFNSNFNVYAX2FDZZBCOQ,10,0,0.0,0.0,0.0
AG52JWUG3H4CYIYENIKXM4Z4RMXQ,10,5,0.5,0.0,
AG53KWZXX2MEI5JMM5SJLYKWFYOA,10,0,0.0,0.0,0.0
AG57FBA3ZBZ6OGAOIDLG7PR4USPA,10,0,0.0,0.0,0.0
AG5DTPDJ6XF4EU2LLSFHPJO4UZEA,10,2,0.2,0.0,0.0
AG5EJTIBO5EXXYDMOSUQVYBDJIJA,10,4,0.4,0.0,0.0
AG5F4LQTMNQHHNFNEGWSDKD6NCLQ,10,10,1.0,0.0,
AG5GGOE4MIKTMDCTFYQEDN67UVKQ,10,0,0.0,0.0,
AG5HW6SXNYV26QOIYKQ3VWCECYTQ,10,10,1.0,0.0,
AG5IEMZFHTWHEM6FFBDMQBSH24GQ,10,0,0.0,0.0,
AG5IEN4THDRURS5MQUSUZYZYUF5Q,10,1,0.1,0.0,0.0
AG5PFWKWU77L3DLYUHHZRSMKKXNA,10,0,0.0,0.0,0.0
AG5POK2R6T7TNLWM34LGZLGYLTOQ,10,4,0.4,0.0,0.0
AG5QCC2MQN6XT7I4OUPNOESNLTHA,10,9,0.9,0.0,
AG5T75CF3E4PHXVRVGIJCDWLQD4Q,10,0,0.0,0.0,
AG5UFUTELKFDXDVYOB6PZTL7VXXQ,10,0,0.0,0.0,0.0
AG5WPSVCNLT4M33SXXOUXWE32LLQ,10,1,0.1,0.0,
AG5X4MTFX4GIKULTGKMIV7G4XBUQ,10,0,0.0,0.0,0.0
AG5YKWO57PMH2CZKCQEOEEGZRQJA,10,0,0.0,0.25,
AG65HM5RVTFBMAIXRLOAVS3Z3HNA,10,2,0.2,0.0,0.0
AG664F7XMBNM7CUENCDBJATDROHQ,10,1,0.1,0.0,0.0
AG67AEXULJQMW7GLFJDJGZEBNT2A,10,1,0.1,0.0,0.0
AG6AJDWW7HVQZUG6L2WLX4PYYZUA,10,0,0.0,0.0,
AG6AYVY4OS3I7US6RS2YHOLPQM2Q,10,3,0.3,0.0,0.0
AG6EIHDADU65T2M7V2QOIJEJYI5A,10,0,0.0,0.0,0.0
AG6GPIKENPZRBMYKTGNF46XUN7FA,10,1,0.1,0.0,0.0
AG6H3B63JLLAI7KCMQA25C67VUXQ,10,3,0.3,0.0,0.0
AG6IAN32LFXF46L5SSFW443EN64Q,10,0,0.0,0.0,0.0
AG6IJ2OTA7JSOJ27QTR45WO37DVA,10,2,0.2,0.0,0.0
AG6PHCY2S6HHV6VNZWU6MP37EUHA,10,2,0.2,0.2,1.0
AG6SV6KH5H2L6E5GZ5NTIK7POELQ,10,0,0.0,0.0,
AG6TVCP4OWHMYAEWK27XWYZR6FAA,10,1,0.1,0.0,
AG6XG5EBYE5M7TOAFSCWOAZKGHIA,10,4,0.4,0.25,0.0
AG6YXEPL6ENWE4CTSAOR3HHPX6BQ,10,0,0.0,0.0,0.0
AG72U7CVIHG3I4MI7SPO6YXPRGDQ,10,1,0.1,0.0,0.0
AG73Z42QIAZW5QMI425NB3AKCVLA,10,1,0.1,0.0,
AG74QXOLXOXXBRNNHB6H4LXRJERA,10,1,0.1,0.0,0.0
AG7BCFH2HZRGWTM7TDOBKCKPSQUQ,10,1,0.1,0.0,0.0
AG7C24544TV4DKMCXMW3HEO6KAEA,10,0,0.0,0.0,0.0
AG7FEHOLMTMN6JSE6FXCFAHCL26Q,10,3,0.3,0.0,0.0
AG7HEUXYJY2LXKEAO233XULAZJOQ,10,3,0.3,0.0,0.0
AG7I743DBZQFLJ76LMKVKDI3YJAQ,10,1,0.1,0.0,0.0
AG7IC7UE2XWCCPIAX3227DESRBIA,10,0,0.0,0.0,0.0
AG7JHGOHLKP562RLJUGJGIWKE4TA,10,1,0.1,0.0,0.0
AG7KJQEEBSSEER6ZH44JKFULPYLQ,10,7,0.7,0.0,0.0
AG7LELP2BOE5EHXMAHMJE2LK4JUA,10,0,0.0,0.0,
AG7NJYKYFX3D5AFUK6WD32RVMD4Q,10,5,0.5,0.0,0.0
AG7OUAYXTOGHHFXEH5ASGVTLINFQ,10,3,0.3,0.0,0.0
AG7RKT3TQ5KNALFQTX6AP3NWWXEQ,10,0,0.0,0.0,0.0
AG7S2BXUGI2G5RJFLE5T32H54XFA,10,1,0.1,0.0,0.0
AG7TXYCQZCUKVG7C4B5OJND364SA,10,3,0.3,0.0,0.0
AG7UARZKJO6PN75CBEY42EBVQOFA,10,1,0.1,0.0,0.0
AG7UZAWIH2SV7PATOWBJOO4NIQAA,10,3,0.3,0.0,
AG7VINHKWSSJNX23KJOYIUAEOGDA,10,2,0.2,0.0,
AG7Y7FOL43VKCJDSEYP25LWSQFYQ,10,10,1.0,0.0,0.0
AG7ZHNF6IJPLT7Y3DENNM6XWXEPA,10,0,0.0,0.0,0.0
AGA3V7ICXKHCESK7AQJKH2ZIP62A,10,0,0.0,0.0,0.0
AGA6ELHQQPZEVEG26LAAV6SFWDEA,10,1,0.1,0.0,0.0
AGAF5KC7MMH56QC3FMLB6GE5Y7AA,10,2,0.2,0.0,
AGAIFW4CADGCRD7ZTK7WA5ZPSSMA,10,0,0.0,0.0,0.0
AGAKQAITS4UTWUJFRP7G5FKPI33A,10,0,0.0,0.0,0.0
AGALVYGREGJB2QJ4Y5BBJUBKEWAQ,10,1,0.1,0.0,0.0
AGAPV5OVPQPOAUWQZN6GTAQCVL4A,10,3,0.3,0.0,
AGAS7VFGWZRNSHZDBOG2OIGJJAHQ,10,3,0.3,0.0,
AGAU6SD2VS7SJONCEQROOUBFQPRQ,10,2,0.2,0.0,0.0
AGAUKTX7WKPRODBVP62GLOSWXWNA,10,0,0.0,0.0,0.0
AGAWZ25AT4BMEKVA72Q3TKQA3GZQ,10,0,0.0,0.0,
AGAXRWI3OXILG65ZGA267I37MHGA,10,0,0.0,0.0,
AGAZVZ5D3DE2GZYDIBGRNPBG4HCQ,10,9,0.9,0.07142857142857142,
AGBCPVNLWDIGZQNPTES2EGWRUG3Q,10,1,0.1,0.0,
AGBDW5HTTDTD7PX4JE5JJGFBMGSQ,10,0,0.0,0.0,
AGBHFFHOFPAELWL5OLGVM4OUD4TQ,10,0,0.0,0.0,0.0
AGBO4REEUDHVELNUKSYSVHNR7IUA,10,0,0.0,0.0,0.0
AGBQSN5H3ZHMLW4SWRI6TQINO6BQ,10,0,0.0,0.0,0.0
AGBSBTMGYFHRUFU53KSUXUSYSGXA,10,2,0.2,0.0,0.0
AGBSTY6SKAOWGU47KW726CTF6REA,10,1,0.1,0.15384615384615385,0.0
AGBTU2S7G6WX33ZXUJ7IBXHYLVPQ,10,8,0.8,0.0,
AGBV5RCPMSI6G4LYYEM62KONRURQ,10,1,0.1,0.0,
AGBWAE6Q5TGR5UOODZJFMEJ2QEOQ,10,2,0.2,0.0,0.0
AGC3RB6DFPPJQIZTKKD434WP2ORQ,10,0,0.0,0.0,0.0
AGC3YYKGEOXRFYGVPB52ZC7JGZUQ,10,4,0.4,0.0,0.0
AGC4MWUL6RK2FFE5F2XJOL7TT4SQ,10,0,0.0,0.0,0.0
AGC7B5XAMCKS5JQZY26N3HUKDTFQ,10,0,0.0,0.0,0.0
AGC7YZNGZUMLZBQPTCXZ3G67GZRA,10,0,0.0,0.0,0.0
AGCAXKPJGNRZSEOOXH4RXUPS4PZQ,10,2,0.2,0.0,0.0
AGCB6IBFGZFFYZLMBEDUXOKG6FEA,10,4,0.4,0.0,0.0
AGCCAESXN25VH56YY4V23HORTTYQ,10,2,0.2,0.0,0.0
AGCEG52FAYFCAJUWYRFKXTNPRIOA,10,0,0.0,0.0,0.0
AGCEMBF74IHVFUDDKQV4H6RYJJFA,10,1,0.1,0.0,0.0
AGCGJLFRTTH62NQCAEO235PL2TGQ,10,0,0.0,0.0,0.0
AGCIWZOQ6EXDARGN7UO4KRE2VNCA,10,5,0.5,0.0,0.0
AGCNYCHVOAK54VNI44UQ55FJTMUA,10,4,0.4,0.0,0.0
AGCOWIQDUV3DBDVHPC5CRKUWXV5A,10,0,0.0,0.0,
AGCRNNVKJUPPHO7XXU7DKVVKNPAA,10,0,0.0,0.0,0.0
AGCSH2QGPZAPKMO4RSRMRCHR3N3A,10,0,0.0,0.0,0.0
AGCWATQPGD6UFLQYQP53FTLGLHKQ,10,0,0.0,0.0,0.0
AGCYSGOBKNTIDQ25NKKBP5DRY7YA,10,0,0.0,0.0,0.0
AGDECMJO3CU7PCJYILXKKARSSRQA,10,0,0.0,0.0,0.0
AGDF6OOWTVAFZLMZ2Z3TQB7TGXGA,10,0,0.0,0.0,0.0
AGDK25G6GU4YKRJ7MIIW4J7RW3DQ,10,2,0.2,0.0,
AGDMSQ543LH3RB6A2YUKAH2RG3PQ,10,0,0.0,0.0,
AGDOIWDOMB5NM3M65FKJY5TZ5IFA,10,2,0.2,0.0,0.0
AGDQCAX573GEXWKTJ4INUD7NSH2Q,10,5,0.5,0.0,0.0
AGDSFUPLYQJ7XN6O7WFGNXNVE5BQ,10,0,0.0,0.0,0.0
AGDSJVJE6XIC6663DXEUDQLT24MQ,10,1,0.1,0.0,0.0
AGE547VYT5237XV4RXAVWEUCBQEQ,10,0,0.0,0.0,
AGE6WH2OZZU2KHZBFAWA7X2UV4KA,10,2,0.2,0.0,0.0
AGE72UHSXLMISQJUCAVJ23QTT6SA,10,0,0.0,0.0,0.0
AGECTTCI3CGWSNWJHCRPXKH4SCQA,10,3,0.3,0.0,0.0
AGEDM3FTZK3KLYYLDMJ7DM376FHQ,10,0,0.0,0.16666666666666666,
AGEE5QUMQ5SQKUZDCLEOCW6QJJFQ,10,0,0.0,0.0,
AGEEISX66TCXT4A5BV5R7PFCQNPQ,10,1,0.1,0.0,0.0
AGEEOY26VF2B7IL7EO537NTHD2NA,10,2,0.2,0.0,0.0
AGEFPQJGJREWX44MTKR6IJ5PX23Q,10,0,0.0,0.0,0.0
AGEG6LXEQ7A3VCJC6YMNW2OZ3YVQ,10,0,0.0,0.0,0.0
AGEGW27LWW3XLVAEA2FDZCX4S2PQ,10,0,0.0,0.0,0.0
AGEH6AQGOVAMASM6JFY4AELGRY7Q,10,0,0.0,0.0,
AGEJPQ3TQZCMQHIDIORC4QF7VVMQ,10,0,0.0,0.0,0.0
AGEKE44CBJ6JHGKK6ZAGGEAFSG7A,10,3,0.3,0.0,
AGEM377USTLOB66X3IVLT4XFUDMA,10,2,0.2,0.0,0.0
AGEOL7LSHJFKJVCQB4J2ZGEDU3IA,10,1,0.1,0.0,
AGERB2PMIAIXQIHNBE4TFNXV7UBA,10,3,0.3,0.0,0.0
AGEU43CKPAEC7A2DXM3AMGG73THA,10,1,0.1,0.0,
AGEUN6TTVRCSQXZSWEDE6VGXLFZA,10,3,0.3,0.0,0.0
AGEWXW526KOH5743XNOIKVCMVJQA,10,1,0.1,0.0,0.0
AGEXSQYOE6QENERQRTKDGMKSKMDA,10,2,0.2,0.0,0.0
AGEY3IA4BA75RC4QXXAP65RQILAA,10,0,0.0,0.0,
AGF5WAFPFVLKHXP36ZEXH3V2635Q,10,0,0.0,0.0,
AGF6JOEINYZIXA2FWFVGHB63RQGA,10,2,0.2,0.0,0.0
AGFBCL2EALMFRW67RHXQPLYBYWRQ,10,10,1.0,0.0,0.0
AGFGEEWU4Z37FECFOUHFZYMQAORA,10,0,0.0,0.3333333333333333,
AGFISDVW6TIA3Z4WGP5FZDMMVQOQ,10,6,0.6,0.0,0.0
AGFITDBX2GCRLII6WFT2RY24UYJQ,10,2,0.2,0.0,0.0
AGFK7ORZLMRV773SXK4Q4A2SCJRQ,10,0,0.0,0.0,
AGFLODZYK7HFYCHNP24JZJRMXYIA,10,0,0.0,0.0,0.0
AGFMQQ7NCB3YQM7ERNPZ66SPCADQ,10,0,0.0,0.0,0.0
AGFQ2L22FVJPU7E45EW5QNLL52ZQ,10,1,0.1,0.0,
AGFQY7VM24GIBWFRV7NIH5FK5GGA,10,0,0.0,0.0,
AGFRRPHPE5NLWNKAGVLTCYLRG4LA,10,2,0.2,0.0,0.0
AGFRVRKDTKMME52SBPNYLLLAYITQ,10,0,0.0,0.0,
AGFSQEADAQ3WIIUKOBWKNHGXH62A,10,4,0.4,0.16666666666666666,
AGFTZKCH3YT5BUCGOCVDKLPYIBDA,10,0,0.0,0.0,0.0
AGFWOLCP3YXULQROP2JPWLRFWZRA,10,0,0.0,0.0,0.0
AGG24KNWIGHNYEPX2IS7OXYUFRIA,10,5,0.5,0.0,0.0
AGG2XQBTW5QZQTU7AKRIJXC7DGYA,10,0,0.0,0.0,
AGG5AQY3UG6I374L6J3EMQY6ZEZQ,10,0,0.0,0.0,0.0
AGG5GD3PKDIMUMFJUK66SSEUT5JQ,10,0,0.0,0.0,0.0
AGG7ZAYUXZKYDA3GRDEVUQRY7S2Q,10,6,0.6,0.0,
AGGAAUAYUEFHJLJJEFBCV3NUQO7Q,10,1,0.1,0.0,
AGGBEHL4EQTT63RWFHT55UQ5PPPQ,10,0,0.0,0.0,0.0
AGGD4TCZZSCTR5ZXETDFSOKDWI2Q,10,0,0.0,0.0,
AGGFXQ3BTMQXJOLWC44G4ZIJQ24Q,10,0,0.0,0.06666666666666667,0.0
AGGJ6SHNO3HLK5JODWEITQQJETKQ,10,1,0.1,0.0,0.0
AGGKHFYI7IB3HU2BSJKUMQ7RE42Q,10,0,0.0,0.0,0.0
AGGNED7QJHIWM4U2JM22G5ZNDBYQ,10,2,0.2,0.0,0.0
AGGNS5YCIWJ7YSK5OEN7MNNCVI4Q,10,4,0.4,0.0,0.0
AGGQYKVWAI2YO4RTVB2LLE45Z47Q,10,9,0.9,0.0,0.0
AGGR75NNVQYTQUBNR5W7KA4OLF3A,10,7,0.7,0.0,
AGGTIT5J4YWSF2ULV5HUDUOD5MLA,10,0,0.0,0.14285714285714285,0.0
AGGXS4Z3BBVW5AHMGZCK7YC6PHWQ,10,2,0.2,0.0,0.0
AGGXZF4HBU434FOTOKFANG2DH7MA,10,3,0.3,0.0,0.0
AGH2IT6UURIZERZ2K4AQTF4GSOTQ,10,10,1.0,0.0,0.0
AGHAEAGGIKWH6QFTMYVZBRJG26BA,10,0,0.0,0.0,0.0
AGHDQUQF5HHKSM6JJ5DOEECYGYJQ,10,0,0.0,0.0,
AGHDZFK2DKO6CYEENN22WDQK2XYQ,10,2,0.2,0.0,0.0
AGHH64TOI6BF5OF3LKVDQIKIMSWA,10,3,0.3,0.0,
AGHPPNYG77TZFAVHPTYBGYQHN56Q,10,2,0.2,0.0,
AGHS4N7QG7LPBDSVIDPQV2EW4URA,10,0,0.0,0.0,0.0
AGHS6EDRDXK35Y6F2ZCTQLGYZWIA,10,1,0.1,0.07692307692307693,0.0
AGHSUTDW5EYFRSIA2OP52ZK525QQ,10,1,0.1,0.0,0.0
AGHSX6F5Q2FCGR2FEAWIJJSCIIRA,10,7,0.7,0.0,0.0
AGHT3HQHRIF43YXZEXOPVNN3PVJA,10,10,1.0,0.0,0.0
AGHUVKM72YKG4KSG62IAFZQ7JTJA,10,1,0.1,0.0,
AGHXS2OU3KFYDX2HBQAD6DJDHSOQ,10,0,0.0,0.0,0.0
AGHY3FSM46KKIA6ZOCJV5H3DEUCQ,10,1,0.1,0.0,0.0
AGHYUNOSZX7GASYVBXMM2E4CO2XQ,10,4,0.4,0.0,0.0
AGHZC2UA3DFECHU4XVUQBKNOC4UQ,10,0,0.0,0.0,0.0
AGI2KPUURG5BWWZ2HF4CE6CHSF5A,10,10,1.0,0.0,0.0
AGI2KSHYWID347DVC2OZ25WZ6KIQ,10,0,0.0,0.0,0.0
AGI6II7RRACEVFPR6IJB5JS3PRXA,10,2,0.2,0.0,0.0
AGI7CGNZGQG26DQ6DROZASJABRQA,10,5,0.5,0.0,0.0
AGIAC3TIZYW2TXOC7J7YMPWJXOWQ,10,0,0.0,0.0,0.0
AGIB4R5WWKZK43XDL5GXGULH4BHQ,10,2,0.2,0.0,
AGICAPXFIPQJFVD23TNMPGA547UQ,10,10,1.0,0.0,
AGIDVWEQISCWRAIATZZBDFPR6JIA,10,3,0.3,0.0,
AGIIHIVDKA4C35A66Q22SGANVFZA,10,0,0.0,0.0,
AGIKKRFT2XULMK7SL3HD6SDK52WA,10,7,0.7,0.0,
AGIL7OJHXBQKPVJVLLDCC3ASSKBQ,10,0,0.0,0.0,0.0
AGILV6ZJL6M2JSXSDOYS7LGST52A,10,5,0.5,0.0,
AGIPDVBDWZE6MCBEMSHFIR33S52Q,10,3,0.3,0.0,0.0
AGISAAQT4NCA4GYUWEHQMOS74O2A,10,6,0.6,0.0,0.0
AGIVPEUV76DWN6E7PNCH6EQUAPQA,10,0,0.0,0.0,
AGIWYLLL5BV7CJI4BBKOI32J6ZEA,10,2,0.2,0.0,
AGIXFNLQKHNY5FY3UT3WO3ME3KOA,10,6,0.6,0.0,0.0
AGIZIX3QTB2BX5ADGK2JZXAVVOHA,10,7,0.7,0.0,
AGJ7GISSXRLX754MERPM3BBEPIBA,10,5,0.5,0.0,0.0
AGJA3IZWH75QGRIDVSMP6LXIUTXQ,10,6,0.6,0.2,0.0
AGJCSEYRKWURCC7CYMPKBS5ANRMA,10,3,0.3,0.0,0.0
AGJDEVYJZR4ZH7P2BQF7RW5OXZOQ,10,0,0.0,0.0,
AGJEOGMPYXKFMJLJ26GOJ63HA2XA,10,0,0.0,0.0,0.0
AGJEWCN7TPN3KRJPW52LMTBXBGEQ,10,2,0.2,0.0,0.0
AGJH6MI2FS2ZT5A4LGUMSTMXBLLQ,10,0,0.0,0.0,0.0
AGJP3PTOUJCW3RQHUAZ23CYGQJAA,10,0,0.0,0.0,0.0
AGJR2GJH6BOX5T5H2AGKANHSAQ7Q,10,0,0.0,0.0,
AGJVPTZJB3E67FDQWFA3G6EKOYCQ,10,1,0.1,0.0,0.0
AGJZPEJFZMDKBAXTPDZATTJDJ3NA,10,0,0.0,0.0,0.0
AGK4RDFR4U6G6DZMEXWMU463AZ7A,10,1,0.1,0.0,
AGK4USRS5OW6433F2IJT2BC2D5CQ,10,2,0.2,0.0,0.0
AGKGLU3G7RKKXYM374KPEIVMZ2OQ,10,0,0.0,0.0,0.0
AGKUCML76DUT5DAWRBVEO4DHZL4Q,10,5,0.5,0.0,
AGKXKG4MZOEFIBB3VYW3ZR2THSLA,10,1,0.1,0.0,0.0
AGL4FUN42XCQMA62DY5OF2FIMUCA,10,4,0.4,0.0,0.0
AGL6PYLJKVWFCWP2IWNFNQHP2INQ,10,0,0.0,0.0,0.0
AGL7WJQ7CT6CYRC36DFLD7G4W6FQ,10,0,0.0,0.0,0.0
AGL7ZPXBFQW4G2XPIQMUDA3Z3TQA,10,7,0.7,0.0,0.0
AGLA52UYUHZN7ZLM3P266ETNXSQA,10,0,0.0,0.0,0.0
AGLEM3QBRJNREAL7VKMWGTAZDG3A,10,0,0.0,0.0,
AGLG2HV3YXNTBXA6JOMXFRT7BJPA,10,0,0.0,0.0,0.0
AGLI4L4NOT7OKEYM76T6O42IICVA,10,2,0.2,0.0,
AGLKLJPPATQQ5LV74YB7MGBIFOPA,10,2,0.2,0.0,0.0
AGLL5O2HLRMOYLYER5ZZIE56N74A,10,1,0.1,0.0,0.0
AGLOK44526O77V4PNP2H3I665YUA,10,1,0.1,0.0,0.0
AGLPERCRFIISQPZAFEMMG5ZMWCIA,10,0,0.0,0.0,0.0
AGLPJHBPL5BISSXLCLYC24CACE6Q,10,7,0.7,0.0,0.0
AGLQC2MDOQTYKORSHU7RGRMZBR5Q,10,0,0.0,0.0,0.0
AGLRPERYNIIFJXEWIYJDGI4A2DMQ,10,3,0.3,0.0,
AGLTMYT5VVQ44POJW676OZXZT2XA,10,1,0.1,0.0,0.0
AGLUVPH2G6GK6EX6AUHBA36SWIDQ,10,1,0.1,0.3333333333333333,1.0
AGLXDANMESSJCAYZNEMUZWT7MRNA,10,2,0.2,0.0,0.0
AGLZOVDLNLSPMPM4ASJL3IP47YMQ,10,0,0.0,0.0,
AGLZQURCP6E7EEIOWXMNCKWWN7KQ,10,3,0.3,0.0,0.0
AGM4YAEGMUSVU2JSLHPZIBE55GFA,10,1,0.1,0.0,
AGM7MOUSM34YZCSSX2LMS7ULWNTA,10,0,0.0,0.0,0.0
AGM7NQXRFQGA6GIRX2ZDRNUNNS5A,10,0,0.0,0.0,
AGMBLZDBYWSZJJID3LBM5IPIAZCA,10,2,0.2,0.0,
AGMBWCUJ3QT5GKGLNOTJ4HRWQGXA,10,2,0.2,0.0,0.0
AGMDLWEXHZTURYNVYSZ3SSNA6ZCA,10,0,0.0,0.0,
AGMEELLJOCW4QQQ5ZJRKFCXZKXTA,10,0,0.0,0.0,
