movieId,item_text,has_overview
79134,"Grown Ups — Comedy, After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",True
79139,"Sorcerer's Apprentice, The — Action, Adventure, Children, Comedy, Fantasy, Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",True
79185,"Knight and Day — Action, Comedy, Romance, A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",True
79224,"Karate Kid, The — Action, Children, Drama, 12-year-old Dre Parker could've been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",True
79242,"Kids Are All Right, The — Comedy, Drama, Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",True
79251,"Serbian Film, A (Srpski film) — Horror, Thriller, Retired porn star Milos leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",True
79293,"Salt — Action, Thriller, As a CIA officer, Evelyn Salt swore an oath to duty, honor, and country. Her loyalty will be tested when a Russian defector accuses her of being a Russian sleeper spy. She goes on the run, using all her skills and years of experience as a covert operative to elude capture, protect her husband, and stay one step ahead of her colleagues at the CIA. Her efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",True
79318,"Winnebago Man — Comedy, Documentary, Jack Rebney is the most famous man you've never heard of - after cursing his way through a Winnebago sales video, Rebney's outrageously funny outtakes became an underground sensation and made him an internet superstar. Filmmaker Ben Steinbauer journeys to the top of a mountain to find the recluse who unwittingly became the ""Winnebago Man"".",True
79333,"Watch Out for the Automobile (Beregis avtomobilya) — Comedy, Crime, Romance, An insurance agent who moonlights as a car thief steals cars various crooks and never from the common people. He sells the stolen cars and gives the money to charity. His best friend, a cop, is assigned to bring in this modern Robin Hood.",True
79357,"Mr. Nobody — Drama, Fantasy, Romance, Sci-Fi, Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",True
79428,"Dinner for Schmucks — Comedy, Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",True
79547,"2:13 — Horror, Thriller, A police profiler has just returned from psychiatric leave only to find that he is caught up in a serial killer's rampage. Fighting to keep buried the trauma of his childhood, he must confront the all too-familiar flesh masks that the killer leaves on the faces of his victims. He must face his own demons along with the killer to save his small eroding existence.",True
79553,"Ip Man 2 — Action, Having defeated the best fighters of the Imperial Japanese army in occupied Shanghai, Ip Man and his family settle in post-war Hong Kong. Struggling to make a living, Master Ip opens a kung fu school to bring his celebrated art of Wing Chun to the troubled youth of Hong Kong. His growing reputation soon brings challenges from powerful enemies, including pre-eminent Hung Gar master, Hung Quan.",True
79588,"Charlie St. Cloud — Drama, Fantasy, Romance, Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when tragedy strikes and takes his dreams with it. After high school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. As he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.",True
79590,"Rebound, The — Comedy, Romance, Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be her nanny, and it isn't long until Aram and Sandy find out they get along wonderfully and start to date. But is their relationship real or is it, in fact, just a rebound for both of them?",True
79592,"Other Guys, The — Action, Comedy, Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",True
79684,"Paper Man — Comedy, Drama, A coming-of-middle-age comedy that chronicles the unlikely friendship between failed author Richard Dunne and a Long Island teen who teaches him a thing or two about growing up, all under the disapproving eye of his long-suffering wife and his imaginary Superhero friend.",True
79695,"Expendables, The — Action, Adventure, Thriller, Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",True
79702,"Scott Pilgrim vs. the World — Action, Comedy, Fantasy, Musical, Romance, As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",True
79720,"Animal Kingdom — Crime, Drama, Joshua “J” is taken in by his extended family after his mother dies of an overdose. The clan, ruled by J’s scheming grandmother, is heavily involved in criminal activities, and J is soon indoctrinated into their way of life. But J is given a chance to take another path when a cop seeks to help him.",True
79731,"Seven Angry Men — Drama, Western, Rise, fall and execution of John Brown, fanatic abolitionist.",True
79760,"Facing Ali — Documentary, Ten of Muhammad Ali's former rivals pay tribute to the three-time world heavyweight champion.",True
79796,"Centurion — Action, Adventure, Drama, Thriller, War, Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",True
79798,"I Killed My Mother (J'ai tué ma mère) — Drama, Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.",True
79874,"Underworld — Crime, Drama, Film-Noir, Boisterous gangster kingpin Bull Weed rehabilitates his former lawyer from his alcoholic haze, but complications arise when he falls for Weed's girlfriend.",True
79879,"Piranha (Piranha 3D) — Action, Horror, Thriller, Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",True
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The — Action, Adventure, Fantasy, Mystery, An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",True
80100,"Camila — Drama, Romance, In 1847 Buenos Aires, a young noblewoman and a young Jesuit fall in love, much to the disapproval of her family and the Church.",True
80111,"Black Girl (La noire de...) — Drama, Eager to find a better life abroad, a Senegalese woman becomes a mere governess to a family in southern France, suffering from discrimination and marginalization.",True
80126,"American, The — Drama, Thriller, Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",True
80166,"Switch, The — Comedy, Romance, Kassie is a smart, fun-loving single woman who, despite her neurotic best friend Wally’s objections, decides it’s time to have a baby – even if it means doing it herself… with a little help from a charming sperm donor. But, unbeknownst to her, Kassie’s plans go awry because of a last-minute switch that isn’t discovered until seven years later… when Wally gets acquainted with Kassie’s cute, though slightly neurotic, son.",True
80185,"GasLand — Documentary, It is happening all across America-rural landowners wake up one day to find a lucrative offer from an energy company wanting to lease their property. Reason? The company hopes to tap into a reservoir dubbed the ""Saudi Arabia of natural gas."" Halliburton developed a way to get the gas out of the ground-a hydraulic drilling process called ""fracking""-and suddenly America finds itself on the precipice of becoming an energy superpower.",True
80219,"Machete — Action, Adventure, Comedy, Crime, Thriller, After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",True
80346,"Song to Remember, A — Drama, Prof. Joseph Elsner guides his protégé Frydryk Chopin through his formative years to early adulthood in Poland. The professor takes him to Paris, where he eventually comes under the wing and influence of novelist George Sand and rises to prominence in the music world, to the exclusion of his old friends and patriotic feelings towards Poland.",True
80350,"Vampires Suck — Comedy, Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who treats her like a child. Meanwhile, Becca's friends contend with their own romantic issues – all of which collide at the prom.",True
80363,"Resident Evil: Afterlife — Action, Horror, Sci-Fi, Thriller, IMAX, In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",True
80398,"22 Bullets (L'immortel) — Action, Crime, Thriller, A retired mobster goes on a revenge spree after being left for dead with 22 bullets in his body by his former childhood friend.",True
80430,"Palermo Shooting — Drama, After the wild lifestyle of a famous young German photographer almost gets him killed, he goes to Palermo, Sicily to take a break. Can the beautiful city and a beautiful local woman calm him down?",True
80463,"Social Network, The — Drama, In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",True
80489,"Town, The — Crime, Drama, Thriller, Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",True
80549,"Easy A — Comedy, Romance, Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",True
80551,"Eat Pray Love — Drama, Romance, A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",True
80586,"Flipped — Comedy, Drama, Romance, When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",True
80590,"Wall Street: Money Never Sleeps — Drama, As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.",True
80615,"Legend of the Guardians: The Owls of Ga'Hoole — Adventure, Animation, Fantasy, IMAX, When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.",True
80667,"The Oscar — Drama, An amoral lowlife accidentally stumbles into an acting career that sets him on a trajectory to Hollywood stardom. But everyone on whom he steps on the way to the top remembers when he is nominated for an Oscar and he runs a dirty campaign in an attempt to win.",True
80693,"It's Kind of a Funny Story — Comedy, Drama, A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.",True
80748,"Alice in Wonderland — Adventure, Children, Fantasy, In Victorian England, a bored young girl dreams that she has entered a fantasy world called Wonderland, populated by even more fantastic characters.",True
80820,"My Girlfriend's Boyfriend — Comedy, Romance, When Ethan arrives at the airport just in time to declare his undying love for his girlfriend, love appears to have conquered all. The scene, however, is really the ending of Ethan's novel, which his agent calls ""unrealistic."" Ethan soon meets a waitress, Jesse, and falls in love with her despite her growing devotion to Troy, a charming businessman. But the line between reality and fiction becomes increasingly blurred.",True
80846,"Devil — Horror, Mystery, Thriller, A group of people are trapped in an elevator high above Philadelphia, and one of them is the devil.",True
80858,"You Again — Comedy, History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",True
80860,"Life as We Know It — Comedy, Romance, After a disastrous first date for caterer Holly and network sports director Messer, all they have in common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",True
80891,"Hunger — Horror, Thriller, Five strangers face the unthinkable when they wake up and find themselves trapped. With no idea how they got there they frantically try to figure out how to escape. The disoriented group quickly realise the truth about their situation when they discover another room containing enough water to survive for 30 days… and a razor sharp surgical knife. The intention becomes quite clear. Whoever put them in this place wants to see just how long it will take before the hunger makes them commit unspeakable acts and cross a very deadly line.",True
80906,"Inside Job — Documentary, A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",True
80928,"David Cross: Bigger & Blackerer — Comedy, Documentary, Bigger and Blackerer was taped during two shows, back-to-back on the same evening at Boston's Wilbur Theatre. Only by watching this video will you learn of Cross unique relationship with the deaf community, share his canny insights into the editorial machinations behind the Bible, and marvel at how well a bald, middle-aged white guy can fill out a pair of jeans.",True
80969,"Never Let Me Go — Drama, Romance, Sci-Fi, As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",True
81059,"Family Friend, The (L'amico di famiglia) — Drama, Geremia, an aging tailor/money lender, is a repulsive, mean, stingy man who lives alone in his shabby house with his scornful, bedridden mother. He has a morbid, obsessive relationship with money and he uses it to insinuate himself into other people's affairs, pretending to be the ""family friend"". One day he is asked by a man to lend him money for the wedding of Rosalba, his daughter. Geremia falls in love at first sight with the bewitching creature and and soon indulges in a ""beauty and the beast"" relationship...",True
81158,"Restrepo — Documentary, War, Directors Hetherington and Junger spend a year with the 2nd Battalion of the United States Army located in one of Afghanistan's most dangerous valleys. The documentary provides insight and empathy on how to win the battle through hard work, deadly gunfights and mutual friendships while the unit must push back the Taliban.",True
81180,"30 Days of Night: Dark Days — Horror, Thriller, After surviving the incidents in Barrow, Alaska, Stella Olemaun relocates to Los Angeles, where she intentionally attracts the attention of the local vampire population in order to avenge the death of her husband, Eben.",True
81182,"No Mercy (Yongseoneun Eupda) — Thriller, A forensic pathologist is about to retire in order to spend some time with his daughter. However, he is forced to continue working when his daughter is kidnapped.",True
81229,"Red — Action, Comedy, After surviving an assault from a squad of hit men, retired CIA black ops agent Frank Moses reassembles his old team for an all-out war. Frank reunites with old Joe, crazy Marvin and wily Victoria to uncover a massive conspiracy that threatens their lives. Only their expert training will allow them to survive a near-impossible mission -- breaking into CIA headquarters.",True
81417,"Paranormal Activity 2 — Horror, IMAX, Just as Daniel and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare.",True
81447,"Smell of Camphor, Fragrance of Jasmine (Booye kafoor, atre yas) — Drama, Death surrounds Bahman, a director who hasn't made a film in 24 years (he can't get past the censors). He's working on a documentary, for Japanese TV, on Iranian burial practices. On the anniversary of his wife's death, a hitchhiker tells him a story of spousal abuse and infant mortality, he discovers that someone has been buried in his plot next to his wife, and he needs the help of his attorney, a well-connected fixer. He dreams of death, even as he investigates it for his film. His niece's husband, a well-known writer, fails to return home; he searches hospitals for an unclaimed body. His heart disease is flaring up. Is he prepared for death? Is that all that's left?",True
81456,"Heartbeats (Les amours imaginaires) — Drama, Romance, Francis is a young gay man, Marie is a young straight woman and the two of them are best friends -- until the day the gorgeous Nicolas walks into a Montreal coffee shop. The two friends, instantly and equally infatuated, compete for Nicolas' indeterminate affections, a conflict that climaxes when the trio visit the vacation home of Nicolas' mother. The frothy comedy unfolds through narrative, fantasy sequences and confessional monologues.",True
81516,"Black Death — Adventure, Drama, Horror, Mystery, As the plague decimates medieval Europe, rumours circulate of a village immune from the plague. There is talk of a necromancer who leads the village and is able to raise the dead. A fearsome knight joined by a cohort of soldiers and a young monk are charged by the church to investigate. Their journey is filled with danger, but it's upon entering the village that their true horror begins.",True
81535,"Saw VII 3D - The Final Chapter — Horror, Mystery, Thriller, As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",True
81537,"Due Date — Comedy, Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",True
81562,"127 Hours — Adventure, Drama, Thriller, The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.",True
81564,"Megamind — Action, Animation, Children, Comedy, Sci-Fi, IMAX, After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.",True
81591,"Black Swan — Drama, Thriller, A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake.""",True
81751,"Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) — Drama, Fantasy, Suffering from acute kidney failure, Boonmee has chosen to spend his final days surrounded by his loved ones in the countryside. Surprisingly, the ghost of his deceased wife appears to care for him, and his long lost son returns home in a non-human form. Contemplating the reasons for his illness, Boonmee treks through the jungle with his family to a mysterious hilltop cave—the birthplace of his first life.",True
81782,"Unstoppable — Action, Drama, Thriller, When a massive, unmanned locomotive roars out of control, the threat is more ominous than just a derailment. The train is laden with toxic chemicals, and an accident would decimate human life and cause an environmental disaster. The only hope of bringing the train to a safe stop is in the hands of veteran engineer Frank Barnes, and young conductor Will Colson, who must risk their lives to save those in the runaway's path. Inspired by true events.",True
81784,"Morning Glory — Comedy, Drama, Romance, A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",True
81786,"Certified Copy (Copie conforme) — Drama, In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.",True
81788,"Next Three Days, The — Crime, Drama, Romance, Thriller, Life seems perfect for John Brennan until his wife, Lara, is arrested for a murder she says she didn’t commit. Three years into her sentence, John is struggling to hold his family together, raising their son and teaching at college while he pursues every means available to prove her innocence. With the rejection of their final appeal, Lara becomes suicidal and John decides there is only one possible, bearable solution: to break his wife out of prison.",True
81817,"Carlos — Crime, Drama, Thriller, The story of Venezuelan revolutionary, Ilich Ramirez Sanchez, who founded a worldwide terrorist organization and raided the OPEC headquarters in 1975 before being caught by the French police.",True
81819,"Biutiful — Drama, This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.",True
81834,"Harry Potter and the Deathly Hallows: Part 1 — Action, Adventure, Fantasy, IMAX, Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",True
81845,"King's Speech, The — Drama, The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",True
81847,"Tangled — Animation, Children, Comedy, Fantasy, Musical, Romance, IMAX, Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",True
81910,"Art of the Steal, The — Documentary, A gripping tale of intrigue and mystery in the art world, this film traces the history of a collection of Post-Impressionist paintings - worth billions - which became the subject of a power struggle after the death of its owner. Dr. Albert Barnes.",True
81932,"Fighter, The — Drama, Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",True
82037,"Tillman Story, The — Documentary, Pat Tillman never thought of himself as a hero. His choice to leave a multimillion-dollar football contract and join the military wasn't done for any reason other than he felt it was the right thing to do. The fact that the military manipulated his tragic death in the line of duty into a propaganda tool is unfathomable and thoroughly explored in Amir Bar-Lev's riveting and enraging documentary.",True
82041,"Loved Ones, The — Horror, When Brent turns down his classmate Lola's invitation to the prom, she concocts a wildly violent plan for revenge.",True
82093,"London Boulevard — Crime, Romance, A parolee falls for a reclusive movie star while trying to evade a ruthless gangster.",True
82095,"Skyline — Sci-Fi, Thriller, When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",True
82143,"Alone in the Wilderness — Documentary, Dick Proenneke retired at age 50 in 1967 and decided to build his own cabin in the wilderness at the base of the Aleutian Peninsula, in what is now Lake Clark National Park. Using color footage he shot himself, Proenneke traces how he came to this remote area, selected a homestead site and built his log cabin completely by himself. The documentary covers his first year in-country, showing his day-to-day activities and the passing of the seasons as he sought to scratch out a living alone in the wilderness.",True
82167,"Love and Other Drugs — Comedy, Drama, Romance, Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",True
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The — Adventure, Children, Fantasy, This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",True
82202,"Tourist, The — Drama, Thriller, American tourist Frank meets mysterious British woman Elise on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.",True
82244,"13 — Thriller, A naive young man assumes a dead man's identity and finds himself embroiled in an underground world of power, violence, and chance where men gamble behind closed doors on the lives of other men.",True
82276,"Days and Clouds (Giorni e nuvole) — Drama, Set in Genoa, the film concerns the financial struggles and emotional strain that occur after Michele loses his job. He and his wife Elsa are forced to give up their affluent lifestyle and cope with the tensions of moving into a smaller home, finding new work, and making sacrifices.",True
82302,"Dillinger Is Dead (Dillinger è morto) — Crime, Drama, A man decides to cook for himself and finds a revolver (which may have belonged to John Dillinger) hidden in his kitchen.",True
82364,"Conversation Piece (Gruppo di famiglia in un interno) — Drama, A retired professor of American origin lives a solitary life in a luxurious palazzo in Rome. He is confronted by a vulgar Italian marchesa and her lover, her daughter and her daughter's boyfriend, and forced to rent to them an apartment on the upper floor of his palazzo. From this point on his quiet routine is turned into chaos by his tenants' machinations, and everybody's life takes an unexpected but inevitable turn.",True
82378,"All Good Things — Drama, Mystery, Thriller, Newly-discovered facts, court records and speculation are used to elaborate the true love story and murder mystery of the most notorious unsolved murder case in New York history.",True
82459,"True Grit — Western, Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",True
82461,"Tron: Legacy — Action, Adventure, Sci-Fi, IMAX, Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",True
82667,"I Saw the Devil (Akmareul boatda) — Crime, Thriller, Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",True
82767,"Rabbit Hole — Drama, Life for a happy couple is turned upside down after their young son dies in an accident.",True
82852,"Little Fockers — Comedy, It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",True
82926,"Klown: The Movie (Klovn) — Comedy, Frank is left with the responsibility for his nephew Bo on an already planned canoe trip. Frank's mate Casper is also coming along. Weighed down a with their obligation, Frank and Casper nevertheless look forward to ending the trip at Skanderborg Festival where there's plenty there for the guys, a spree of drinking and women. Not the best example to set for young Bo. And how do their partners see it all?",True
83086,"Burlesque — Drama, Musical, Romance, Ali leaves behind a troubled life and follows her dreams to Los Angeles, where she lands a job as a cocktail waitress at the Burlesque Lounge, a once-majestic theater that houses an inspired musical revue. Vowing to perform there, she makes the leap from bar to stage, helping restore the club's former glory.",True
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) — Animation, Children, Fantasy, 14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",True
83134,"Tucker & Dale vs Evil — Comedy, Horror, Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",True
83180,"Countdown to Zero — Documentary, Although the Cold War is behind us, the threat of nuclear disaster remains very real. Director Lucy Walker discusses the invention of the atomic bomb and brings the story into the present day, examining the possibility of nuclear calamity under the categories of ""Madness,"" ""Accident"" and ""Miscalculation."" With narration by Gary Oldman, the film includes a hypothetical sequence of a nuclear explosion in New York City's Times Square, timed to coincide with the New Year's Eve countdown.",True
83219,"Pixar Story, The — Documentary, A look at the first years of Pixar Animation Studios - from the success of ""Toy Story"" and Pixar's promotion of talented people, to the building of its East Bay campus, the company's relationship with Disney, and its remarkable initial string of eight hits. The contributions of John Lasseter, Ed Catmull and Steve Jobs are profiled. The decline of two-dimensional animation is chronicled as three-dimensional animation rises. Hard work and creativity seem to share the screen in equal proportions.",True
83264,"Band Baaja Baaraat — Comedy, Drama, Musical, Shruti and Bittoo decide to start a wedding planning company together after they graduate from university, but romance gets in the way of business.",True
83266,"Kaho Naa... Pyaar Hai — Action, Adventure, Comedy, Drama, Mystery, Romance, Thriller, Sonia and Rohit love each other but Rohit is mysteriously killed. When Sonia moves to New Zealand, she meets Raj, Rohit's lookalike who helps her trace Rohit's killer.",True
83270,"Made in Dagenham — Comedy, Drama, A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",True
